,idstd,Ancienneté,size_Large,size_Medium,size_Small,colab,Innovation,Secteur_Service,Secteur_Production,IT,R&D,Country_BA,Country_NE,Country_PA
912,531869,0.15221165111549978,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
913,531870,-0.19848323294649145,0,1,0,0.0,1.0,0,1,1.0,1.0,1,0,0
914,531871,0.502906535177491,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
915,531872,-0.2686222097588897,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
916,531873,-0.8297340242580756,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
917,531875,-0.2686222097588897,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
918,531876,0.15221165111549978,1,0,0,1.0,1.0,0,1,0.0,1.0,1,0,0
919,531877,-0.5491781170084826,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
920,531878,-0.3387611865712879,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
921,531879,-0.5491781170084826,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
922,531881,2.817492769986633,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
923,531882,-0.19848323294649145,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
924,531883,0.43276755836509273,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
925,531884,2.53693686273704,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
926,531885,0.3626285815526945,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
927,531886,0.43276755836509273,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
928,531887,0.9237403960518804,0,1,0,0.0,1.0,0,1,1.0,1.0,1,0,0
929,531888,-0.7595950474456774,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
930,531890,2.7473537931742347,0,1,0,0.0,1.0,0,1,1.0,1.0,1,0,0
931,531891,1.2744352801138716,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
932,531892,1.2744352801138716,1,0,0,1.0,1.0,0,1,0.0,1.0,1,0,0
933,531893,2.53693686273704,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
934,531894,-0.8998730010704739,0,1,0,1.0,1.0,0,1,1.0,1.0,1,0,0
935,531895,-0.7595950474456774,0,1,0,1.0,1.0,0,1,1.0,1.0,1,0,0
936,531896,0.2924896047402963,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
937,531897,-0.6894560706332792,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
938,531898,0.502906535177491,1,0,0,1.0,1.0,0,1,1.0,1.0,1,0,0
939,531900,-0.058205279321694954,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
941,531902,-0.3387611865712879,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
942,531903,-0.6894560706332792,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
943,531904,-0.6193170938208808,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
944,531905,1.8355470946130577,1,0,0,1.0,1.0,0,1,0.0,1.0,1,0,0
945,531906,0.08207267430310153,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
946,531907,-0.9700119778828721,1,0,0,0.0,1.0,0,1,0.0,0.0,1,0,0
947,531908,0.43276755836509273,0,1,0,1.0,1.0,0,1,0.0,1.0,1,0,0
948,531909,0.43276755836509273,1,0,0,1.0,1.0,0,1,0.0,1.0,1,0,0
949,531910,0.2924896047402963,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
950,531911,0.783462442427084,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
951,531912,-0.2686222097588897,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
952,531913,0.9938793728642786,1,0,0,1.0,1.0,0,1,0.0,1.0,1,0,0
953,531915,0.222350627927898,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
954,531916,0.2924896047402963,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
955,531917,-0.5491781170084826,1,0,0,0.0,1.0,0,1,0.0,0.0,1,0,0
956,531918,-0.3387611865712879,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
957,531919,0.15221165111549978,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
958,531920,-0.7595950474456774,0,0,1,0.0,1.0,0,1,0.0,0.0,1,0,0
959,531921,-0.3387611865712879,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
960,531922,0.8536014192394822,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
961,531923,0.3626285815526945,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
962,531927,-0.5491781170084826,1,0,0,0.0,1.0,1,0,0.0,0.0,1,0,0
963,531929,-0.4089001633836862,1,0,0,1.0,1.0,1,0,1.0,1.0,1,0,0
964,531930,0.7133234656146857,0,0,1,0.0,1.0,1,0,0.0,1.0,1,0,0
970,531938,3.3084656076734205,0,0,1,0.0,1.0,0,1,0.0,0.0,1,0,0
972,531941,2.045964025050252,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
977,531946,-0.9700119778828721,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
995,531964,0.08207267430310153,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
997,531967,0.43276755836509273,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1011,531984,0.3626285815526945,0,0,1,0.0,1.0,1,0,0.0,1.0,1,0,0
1012,531985,2.045964025050252,0,0,1,0.0,1.0,1,0,0.0,1.0,1,0,0
1014,531988,3.3084656076734205,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1015,531989,-0.6193170938208808,0,0,1,0.0,1.0,0,1,1.0,1.0,1,0,0
1016,531990,1.7654081178006593,0,1,0,1.0,1.0,0,1,0.0,1.0,1,0,0
1017,531991,0.15221165111549978,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1018,531992,0.5730455119898892,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1019,531993,0.2924896047402963,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1020,531994,-0.8297340242580756,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1021,531995,2.817492769986633,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1022,531996,0.43276755836509273,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1023,531997,1.0640183496766769,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1024,531998,0.15221165111549978,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1025,532000,-0.4089001633836862,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1026,532001,0.011933697490703289,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1027,532002,0.08207267430310153,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1028,532003,-0.6894560706332792,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1029,532004,0.5730455119898892,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1030,532005,-0.8297340242580756,0,1,0,0.0,1.0,0,1,0.0,0.0,1,0,0
1031,532006,-0.19848323294649145,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1032,532007,-0.3387611865712879,0,1,0,1.0,1.0,0,1,0.0,1.0,1,0,0
1033,532010,-1.1102899315076686,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1034,532011,-0.4790391401960844,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1035,532013,0.502906535177491,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1036,532014,2.4667978859246418,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1037,532015,-0.1283442561340932,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1038,532016,0.7133234656146857,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1039,532018,0.502906535177491,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1040,532019,6.043885703356952,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1041,532021,0.7133234656146857,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1042,532022,2.4667978859246418,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1043,532023,1.2744352801138716,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1044,532024,1.6952691409882612,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1045,532025,0.222350627927898,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1046,532026,0.2924896047402963,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1047,532029,0.08207267430310153,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1048,532030,1.6952691409882612,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1049,532031,-1.1102899315076686,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1050,532032,1.414713233738668,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1051,532033,0.15221165111549978,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1052,532034,-0.19848323294649145,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1053,532035,-0.7595950474456774,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1054,532036,-0.058205279321694954,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1055,532037,0.2924896047402963,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1056,532038,2.9577707236114295,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1057,532039,-0.7595950474456774,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1058,532041,-0.2686222097588897,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1059,532042,0.222350627927898,0,1,0,0.0,1.0,0,1,0.0,0.0,1,0,0
1060,532043,0.502906535177491,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1061,532044,-0.2686222097588897,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1062,532045,-0.19848323294649145,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1063,532047,1.414713233738668,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1064,532048,0.011933697490703289,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1065,532049,-1.1102899315076686,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1066,532050,0.011933697490703289,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1067,532051,1.6251301641758629,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1068,532052,-0.19848323294649145,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1069,532053,0.7133234656146857,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1070,532057,-0.5491781170084826,0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1071,532058,1.2042963033014733,0,0,1,0.0,1.0,1,0,1.0,1.0,1,0,0
1072,532059,1.975825048237854,0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1073,532060,0.15221165111549978,0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1074,532061,0.3626285815526945,0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1075,532062,-0.5491781170084826,0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1076,532065,1.414713233738668,1,0,0,0.0,1.0,0,1,0.0,0.0,1,0,0
1077,532066,0.502906535177491,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1078,532068,-0.6894560706332792,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1079,532069,-0.1283442561340932,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1080,532070,-1.3207068619448634,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1081,532072,-0.7595950474456774,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1082,532073,7.236248309167722,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1083,532074,-0.6193170938208808,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1084,532075,-0.5491781170084826,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1085,532076,-0.19848323294649145,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1086,532078,-0.058205279321694954,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1087,532079,-0.1283442561340932,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1088,532080,-0.1283442561340932,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1089,532082,-0.3387611865712879,1,0,0,1.0,1.0,0,1,0.0,1.0,1,0,0
1090,532083,-0.7595950474456774,0,1,0,1.0,1.0,0,1,0.0,1.0,1,0,0
1091,532085,-0.3387611865712879,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1092,532086,-0.5491781170084826,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1093,532087,-0.7595950474456774,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1094,532088,-0.7595950474456774,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1095,532089,-0.9700119778828721,0,1,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1096,532090,0.2924896047402963,0,1,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1097,532091,-0.3387611865712879,0,1,0,1.0,1.0,0,1,0.0,1.0,1,0,0
1098,532092,-0.6894560706332792,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1099,532093,-0.9700119778828721,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1100,532094,0.011933697490703289,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1101,532095,1.975825048237854,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1102,532097,0.8536014192394822,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1103,532098,1.6952691409882612,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1104,532099,-1.0401509546952703,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1105,532100,2.045964025050252,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1106,532101,1.9056860714254558,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1107,532103,-0.6894560706332792,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1108,532104,2.6772148163618366,0,1,0,0.0,1.0,1,0,1.0,1.0,1,0,0
1109,532105,-0.3387611865712879,1,0,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1110,532106,0.08207267430310153,1,0,0,0.0,1.0,1,0,1.0,1.0,1,0,0
1111,532107,-1.1102899315076686,1,0,0,1.0,1.0,1,0,0.0,1.0,1,0,0
1112,532108,1.4848522105510664,1,0,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1113,532109,-0.9700119778828721,1,0,0,0.0,1.0,1,0,1.0,1.0,1,0,0
1115,532111,-0.1283442561340932,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1116,532112,-0.3387611865712879,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1117,532114,0.6431844888022875,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1125,532128,0.222350627927898,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1126,532129,0.8536014192394822,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1127,532130,1.414713233738668,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1128,532131,-0.2686222097588897,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1129,532132,1.414713233738668,0,1,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1130,532133,-0.2686222097588897,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1131,532135,3.659160491735412,0,0,1,0.0,1.0,1,0,0.0,0.0,1,0,0
1132,532136,1.2042963033014733,0,1,0,0.0,1.0,1,0,0.0,0.0,1,0,0
1133,532137,0.8536014192394822,0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1134,532142,-0.2686222097588897,0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1135,532143,0.5730455119898892,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1136,532144,-0.19848323294649145,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1137,532145,-0.7595950474456774,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1138,532146,0.08207267430310153,1,0,0,0.0,1.0,0,1,1.0,1.0,1,0,0
1139,532147,0.15221165111549978,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1140,532148,-0.7595950474456774,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1141,532149,-0.6894560706332792,1,0,0,1.0,1.0,0,1,0.0,1.0,1,0,0
1142,532150,-0.19848323294649145,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1144,532152,0.222350627927898,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1145,532153,-0.8998730010704739,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1146,532154,-0.1283442561340932,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1149,532158,0.222350627927898,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1150,532160,0.222350627927898,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1151,532161,0.15221165111549978,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1152,532162,-0.3387611865712879,0,1,0,0.0,1.0,0,1,0.0,0.0,1,0,0
1153,532163,-0.4089001633836862,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1154,532164,0.011933697490703289,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1155,532165,-0.1283442561340932,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1156,532166,0.222350627927898,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1158,532168,-1.3207068619448634,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1159,532169,-0.058205279321694954,0,1,0,0.0,1.0,0,1,0.0,0.0,1,0,0
1160,532170,0.502906535177491,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1161,532171,1.2042963033014733,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1162,532172,0.502906535177491,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1163,532174,-0.9700119778828721,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1166,532179,0.502906535177491,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1168,532181,-0.7595950474456774,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1170,532187,0.9938793728642786,0,0,1,0.0,1.0,0,1,0.0,1.0,1,0,0
1176,532207,-0.5491781170084826,0,1,0,0.0,1.0,1,0,0.0,0.0,1,0,0
1178,532213,0.8536014192394822,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1179,532214,-0.4089001633836862,0,1,0,0.0,1.0,0,1,0.0,0.0,1,0,0
1180,532218,-0.4790391401960844,0,1,0,0.0,1.0,0,1,0.0,0.0,1,0,0
1182,532222,-0.6894560706332792,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1183,532223,0.011933697490703289,0,1,0,0.0,1.0,0,1,0.0,0.0,1,0,0
1184,532224,0.9237403960518804,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1185,532231,-0.058205279321694954,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1186,532235,0.502906535177491,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1187,532236,-0.2686222097588897,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1189,532243,2.186241978675049,0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0
1190,532251,1.34457425692627,0,1,0,0.0,1.0,0,1,0.0,1.0,1,0,0
1191,532252,0.6431844888022875,1,0,0,0.0,1.0,0,1,0.0,1.0,1,0,0
